entity1,relationship,entity2
Product_1748,sold_by,Seller_60
Product_1979,sold_by,Seller_354
Product_766,similar_to,Product_1189
Product_1657,similar_to,Product_176
Product_1934,sold_by,Seller_217
Product_502,similar_to,Product_1643
Product_846,sold_by,Seller_473
Product_623,sold_by,Seller_3
Product_301,belongs_to_category,Electronics
Product_70,sold_by,Seller_41
Product_214,similar_to,Product_1432
Product_1509,belongs_to_category,Home
Product_102,belongs_to_category,Electronics
Product_831,belongs_to_category,Fashion
Product_1178,belongs_to_category,Fashion
Product_1954,sold_by,Seller_415
Product_456,belongs_to_category,Beauty
Product_401,sold_by,Seller_156
Product_305,similar_to,Product_682
Product_549,bought_by,Customer_445
Product_392,reviewed_by,Customer_361
Product_511,bought_by,Customer_827
Product_312,similar_to,Product_51
Product_157,sold_by,Seller_44
Product_346,similar_to,Product_716
Product_1741,belongs_to_category,Fashion
Product_1281,sold_by,Seller_389
Product_1693,sold_by,Seller_119
Product_435,belongs_to_category,Electronics
Product_1356,similar_to,Product_1563
Product_882,similar_to,Product_1918
Product_636,belongs_to_category,Fashion
Product_1257,sold_by,Seller_24
Product_1905,sold_by,Seller_16
Product_879,complements,Product_353
Product_764,bought_by,Customer_857
Product_1224,complements,Product_839
Product_273,sold_by,Seller_128
Product_1178,bought_by,Customer_839
Product_1045,reviewed_by,Customer_414
Product_868,belongs_to_category,Electronics
Product_960,complements,Product_413
Product_1433,belongs_to_category,Beauty
Product_1697,bought_by,Customer_1950
Product_444,bought_by,Customer_1891
Product_1835,complements,Product_216
Product_1995,sold_by,Seller_162
Product_1742,complements,Product_832
Product_211,belongs_to_category,Books
Product_1519,sold_by,Seller_81
Product_26,complements,Product_717
Product_829,belongs_to_category,Grocery
Product_908,complements,Product_781
Product_684,complements,Product_976
Product_381,belongs_to_category,Books
Product_683,reviewed_by,Customer_272
Product_1251,sold_by,Seller_299
Product_43,reviewed_by,Customer_654
Product_515,complements,Product_1526
Product_952,reviewed_by,Customer_1782
Product_319,sold_by,Seller_462
Product_1426,sold_by,Seller_244
Product_903,bought_by,Customer_1380
Product_68,belongs_to_category,Electronics
Product_1151,belongs_to_category,Grocery
Product_1447,complements,Product_1348
Product_1407,belongs_to_category,Beauty
Product_152,bought_by,Customer_560
Product_238,complements,Product_135
Product_1455,sold_by,Seller_133
Product_1594,sold_by,Seller_377
Product_950,complements,Product_1067
Product_376,sold_by,Seller_206
Product_190,reviewed_by,Customer_1480
Product_1894,similar_to,Product_991
Product_715,similar_to,Product_231
Product_1330,complements,Product_1659
Product_436,bought_by,Customer_488
Product_234,similar_to,Product_1006
Product_159,similar_to,Product_209
Product_957,sold_by,Seller_178
Product_1839,similar_to,Product_1301
Product_1540,belongs_to_category,Books
Product_803,belongs_to_category,Home
Product_171,bought_by,Customer_1288
Product_1842,belongs_to_category,Electronics
Product_1094,belongs_to_category,Sports
Product_1390,complements,Product_1431
Product_756,reviewed_by,Customer_582
Product_1913,reviewed_by,Customer_683
Product_1838,belongs_to_category,Sports
Product_453,belongs_to_category,Electronics
Product_1039,bought_by,Customer_161
Product_1083,bought_by,Customer_1076
Product_1814,sold_by,Seller_450
Product_1866,complements,Product_617
Product_651,reviewed_by,Customer_537
Product_1216,complements,Product_196
Product_1120,similar_to,Product_172
Product_1955,similar_to,Product_1022
Product_1270,complements,Product_1818
Product_464,complements,Product_1529
Product_1501,belongs_to_category,Home
Product_641,reviewed_by,Customer_471
Product_1696,reviewed_by,Customer_596
Product_874,bought_by,Customer_1839
Product_617,bought_by,Customer_654
Product_1163,similar_to,Product_1671
Product_1622,reviewed_by,Customer_888
Product_1358,similar_to,Product_392
Product_853,belongs_to_category,Fashion
Product_559,complements,Product_629
Product_1041,reviewed_by,Customer_1477
Product_1650,reviewed_by,Customer_1203
Product_1256,similar_to,Product_233
Product_1903,reviewed_by,Customer_223
Product_690,bought_by,Customer_1204
Product_55,bought_by,Customer_1150
Product_841,belongs_to_category,Grocery
Product_1622,similar_to,Product_621
Product_309,bought_by,Customer_737
Product_623,reviewed_by,Customer_1550
Product_1419,complements,Product_497
Product_18,complements,Product_1133
Product_625,sold_by,Seller_249
Product_867,belongs_to_category,Fashion
Product_1837,similar_to,Product_739
Product_1516,reviewed_by,Customer_449
Product_598,bought_by,Customer_1683
Product_1938,bought_by,Customer_1326
Product_1286,bought_by,Customer_1281
Product_1740,belongs_to_category,Electronics
Product_625,bought_by,Customer_450
Product_185,belongs_to_category,Fashion
Product_1244,reviewed_by,Customer_876
Product_1319,similar_to,Product_144
Product_1436,reviewed_by,Customer_343
Product_866,complements,Product_1964
Product_319,belongs_to_category,Grocery
Product_541,complements,Product_1949
Product_606,belongs_to_category,Fashion
Product_1988,bought_by,Customer_1305
Product_1344,complements,Product_1898
Product_1523,similar_to,Product_182
Product_766,sold_by,Seller_90
Product_1768,reviewed_by,Customer_380
Product_1149,reviewed_by,Customer_575
Product_436,belongs_to_category,Home
Product_1502,bought_by,Customer_831
Product_1987,reviewed_by,Customer_1939
Product_1465,reviewed_by,Customer_1507
Product_1961,bought_by,Customer_624
Product_937,bought_by,Customer_1594
Product_1152,sold_by,Seller_159
Product_251,sold_by,Seller_68
Product_1355,bought_by,Customer_156
Product_544,sold_by,Seller_490
Product_1166,sold_by,Seller_73
Product_1124,sold_by,Seller_209
Product_1309,similar_to,Product_1338
Product_1844,sold_by,Seller_264
Product_1820,bought_by,Customer_860
Product_281,complements,Product_1600
Product_1488,belongs_to_category,Home
Product_715,sold_by,Seller_31
Product_1174,complements,Product_1985
Product_1940,sold_by,Seller_360
Product_1544,belongs_to_category,Sports
Product_1868,belongs_to_category,Fashion
Product_156,reviewed_by,Customer_600
Product_1066,belongs_to_category,Fashion
Product_1121,belongs_to_category,Electronics
Product_224,complements,Product_1892
Product_1564,belongs_to_category,Books
Product_1954,sold_by,Seller_444
Product_1746,bought_by,Customer_1309
Product_1226,complements,Product_460
Product_494,sold_by,Seller_474
Product_1028,complements,Product_900
Product_1843,complements,Product_1682
Product_1382,belongs_to_category,Sports
Product_1113,complements,Product_1821
Product_1470,complements,Product_1124
Product_108,complements,Product_1328
Product_1769,reviewed_by,Customer_313
Product_658,complements,Product_717
Product_795,bought_by,Customer_1912
Product_1498,reviewed_by,Customer_122
Product_1682,sold_by,Seller_27
Product_1740,similar_to,Product_1505
Product_1610,complements,Product_418
Product_1138,similar_to,Product_1196
Product_393,reviewed_by,Customer_419
Product_1164,complements,Product_1156
Product_446,sold_by,Seller_100
Product_1124,reviewed_by,Customer_1491
Product_734,reviewed_by,Customer_1847
Product_852,similar_to,Product_1716
Product_1817,reviewed_by,Customer_1133
Product_1621,similar_to,Product_768
Product_1959,sold_by,Seller_320
Product_1446,complements,Product_62
Product_282,reviewed_by,Customer_1087
Product_1785,reviewed_by,Customer_1821
Product_1073,complements,Product_1668
Product_402,sold_by,Seller_425
Product_140,complements,Product_1496
Product_729,reviewed_by,Customer_1745
Product_668,similar_to,Product_751
Product_917,belongs_to_category,Home
Product_1586,sold_by,Seller_154
Product_752,similar_to,Product_272
Product_637,bought_by,Customer_1819
Product_866,similar_to,Product_1100
Product_1898,bought_by,Customer_901
Product_208,reviewed_by,Customer_89
Product_621,similar_to,Product_681
Product_85,reviewed_by,Customer_220
Product_1249,complements,Product_1560
Product_351,reviewed_by,Customer_223
Product_1526,bought_by,Customer_1955
Product_314,similar_to,Product_831
Product_941,bought_by,Customer_192
Product_732,belongs_to_category,Grocery
Product_679,reviewed_by,Customer_681
Product_163,reviewed_by,Customer_816
Product_1062,complements,Product_1139
Product_206,complements,Product_537
Product_689,similar_to,Product_1685
Product_1542,similar_to,Product_373
Product_1192,complements,Product_163
Product_682,bought_by,Customer_767
Product_1084,belongs_to_category,Home
Product_349,reviewed_by,Customer_1154
Product_1436,reviewed_by,Customer_1775
Product_7,similar_to,Product_201
Product_1748,similar_to,Product_583
Product_17,complements,Product_442
Product_1100,similar_to,Product_710
Product_299,belongs_to_category,Home
Product_1290,bought_by,Customer_1756
Product_673,complements,Product_1214
Product_1129,complements,Product_1974
Product_1505,similar_to,Product_1778
Product_1746,similar_to,Product_1685
Product_999,sold_by,Seller_251
Product_1729,similar_to,Product_936
Product_1284,bought_by,Customer_912
Product_238,reviewed_by,Customer_625
Product_1845,sold_by,Seller_418
Product_1122,reviewed_by,Customer_1556
Product_1575,sold_by,Seller_42
Product_98,sold_by,Seller_266
Product_1615,reviewed_by,Customer_1368
Product_986,complements,Product_1350
Product_1905,belongs_to_category,Electronics
Product_1168,reviewed_by,Customer_591
Product_658,similar_to,Product_352
Product_31,belongs_to_category,Sports
Product_1820,similar_to,Product_988
Product_1932,belongs_to_category,Fashion
Product_397,sold_by,Seller_269
Product_1506,complements,Product_301
Product_1089,bought_by,Customer_863
Product_1027,reviewed_by,Customer_1187
Product_423,similar_to,Product_1233
Product_712,similar_to,Product_401
Product_658,complements,Product_827
Product_434,complements,Product_1331
Product_1693,belongs_to_category,Home
Product_950,similar_to,Product_691
Product_1208,reviewed_by,Customer_195
Product_1655,complements,Product_796
Product_1699,belongs_to_category,Home
Product_1034,bought_by,Customer_171
Product_255,reviewed_by,Customer_1884
Product_1785,sold_by,Seller_170
Product_1313,similar_to,Product_1596
Product_1178,similar_to,Product_1892
Product_889,sold_by,Seller_95
Product_564,similar_to,Product_629
Product_1416,belongs_to_category,Home
Product_1589,complements,Product_1592
Product_169,reviewed_by,Customer_620
Product_171,bought_by,Customer_1044
Product_130,reviewed_by,Customer_988
Product_691,sold_by,Seller_139
Product_1873,reviewed_by,Customer_1074
Product_529,sold_by,Seller_113
Product_1533,similar_to,Product_215
Product_1399,sold_by,Seller_438
Product_1825,bought_by,Customer_1761
Product_437,bought_by,Customer_299
Product_1876,bought_by,Customer_1721
Product_273,reviewed_by,Customer_1078
Product_621,bought_by,Customer_1278
Product_1964,reviewed_by,Customer_1419
Product_1747,bought_by,Customer_892
Product_1390,complements,Product_1328
Product_783,complements,Product_1560
Product_741,reviewed_by,Customer_1009
Product_1206,similar_to,Product_532
Product_1164,similar_to,Product_1152
Product_1827,belongs_to_category,Home
Product_427,complements,Product_1212
Product_1851,reviewed_by,Customer_404
Product_369,belongs_to_category,Electronics
Product_1652,sold_by,Seller_250
Product_750,complements,Product_52
Product_371,reviewed_by,Customer_1379
Product_701,belongs_to_category,Fashion
Product_1146,similar_to,Product_1741
Product_648,complements,Product_1784
Product_1412,bought_by,Customer_441
Product_1190,complements,Product_944
Product_1906,belongs_to_category,Grocery
Product_803,reviewed_by,Customer_1169
Product_928,similar_to,Product_1383
Product_1861,sold_by,Seller_288
Product_856,reviewed_by,Customer_1673
Product_1781,similar_to,Product_912
Product_1582,bought_by,Customer_1453
Product_1134,complements,Product_694
Product_672,belongs_to_category,Fashion
Product_677,bought_by,Customer_1342
Product_899,belongs_to_category,Books
Product_1078,belongs_to_category,Grocery
Product_1239,similar_to,Product_1483
Product_299,reviewed_by,Customer_1222
Product_1666,similar_to,Product_1629
Product_1459,bought_by,Customer_1354
Product_176,reviewed_by,Customer_1478
Product_1212,complements,Product_1356
Product_252,similar_to,Product_1184
Product_435,reviewed_by,Customer_306
Product_122,reviewed_by,Customer_2
Product_1904,complements,Product_1350
Product_31,sold_by,Seller_444
Product_357,reviewed_by,Customer_814
Product_1120,sold_by,Seller_220
Product_273,reviewed_by,Customer_1898
Product_736,belongs_to_category,Beauty
Product_833,sold_by,Seller_499
Product_784,sold_by,Seller_212
Product_1094,reviewed_by,Customer_1197
Product_1602,reviewed_by,Customer_1064
Product_567,bought_by,Customer_1641
Product_1183,bought_by,Customer_1689
Product_1402,belongs_to_category,Fashion
Product_630,sold_by,Seller_14
Product_370,complements,Product_655
Product_435,belongs_to_category,Electronics
Product_329,bought_by,Customer_313
Product_1726,sold_by,Seller_68
Product_47,similar_to,Product_511
Product_1972,sold_by,Seller_496
Product_1013,bought_by,Customer_1042
Product_1678,similar_to,Product_553
Product_420,sold_by,Seller_440
Product_178,reviewed_by,Customer_1087
Product_1400,complements,Product_1259
Product_141,complements,Product_844
Product_1829,bought_by,Customer_676
Product_1096,similar_to,Product_1429
Product_1009,reviewed_by,Customer_48
Product_1272,belongs_to_category,Books
Product_879,complements,Product_1626
Product_671,belongs_to_category,Books
Product_544,complements,Product_1809
Product_923,sold_by,Seller_65
Product_980,bought_by,Customer_1941
Product_1366,similar_to,Product_1390
Product_1911,bought_by,Customer_39
Product_1588,similar_to,Product_1849
Product_1143,bought_by,Customer_1855
Product_740,complements,Product_1366
Product_997,belongs_to_category,Books
Product_1536,belongs_to_category,Books
Product_1965,reviewed_by,Customer_563
Product_47,similar_to,Product_1652
Product_1196,bought_by,Customer_1011
Product_741,bought_by,Customer_1711
Product_606,similar_to,Product_822
Product_1924,similar_to,Product_1683
Product_1544,complements,Product_562
Product_401,bought_by,Customer_1931
Product_1311,complements,Product_505
Product_958,similar_to,Product_1506
Product_337,similar_to,Product_1435
Product_1858,reviewed_by,Customer_1113
Product_77,complements,Product_1943
Product_1482,bought_by,Customer_1612
Product_1659,belongs_to_category,Home
Product_1437,similar_to,Product_968
Product_433,reviewed_by,Customer_600
Product_1566,bought_by,Customer_379
Product_1051,sold_by,Seller_218
Product_499,sold_by,Seller_476
Product_1170,bought_by,Customer_1749
Product_1422,belongs_to_category,Home
Product_279,belongs_to_category,Sports
Product_841,sold_by,Seller_72
Product_42,bought_by,Customer_1678
